Number of Records,Session End Date,Session Start Date,Booking,Clickouts,Session,Session End Time,Session Start Time
1,30-12-1899,30-12-1899,1,1,20170503008117,10:39:37,10:36:58
1,30-12-1899,30-12-1899,1,1,20170503002758,10:50:10,10:47:13
1,30-12-1899,30-12-1899,1,1,20170503004909,11:00:57,10:58:05
1,30-12-1899,30-12-1899,1,1,20170503005072,11:21:26,11:18:13
1,30-12-1899,30-12-1899,1,1,20170503005326,11:32:53,11:29:34
1,30-12-1899,30-12-1899,1,1,20170503002838,11:36:10,11:33:22
1,30-12-1899,30-12-1899,1,1,20170503003640,11:38:16,11:35:26
1,30-12-1899,30-12-1899,1,1,20170503008161,11:40:15,11:37:58
1,30-12-1899,30-12-1899,1,1,20170503007233,11:50:19,11:47:33
1,30-12-1899,30-12-1899,1,1,20170503001507,11:55:59,11:52:59
1,30-12-1899,30-12-1899,1,1,20170503006153,11:57:46,11:56:39
1,30-12-1899,30-12-1899,1,1,20170503009157,12:24:33,12:20:54
1,30-12-1899,30-12-1899,1,1,20170503007005,12:31:43,12:28:11
1,30-12-1899,30-12-1899,1,1,20170503008585,12:44:06,12:41:47
1,30-12-1899,30-12-1899,1,1,20170503002781,12:44:31,12:42:26
1,30-12-1899,30-12-1899,1,1,20170503008537,12:54:08,12:49:58
1,30-12-1899,30-12-1899,1,1,20170503006132,13:14:31,13:09:29
1,30-12-1899,30-12-1899,1,1,20170503003581,13:33:13,13:29:33
1,30-12-1899,30-12-1899,1,1,20170503008048,13:49:03,13:45:02
1,30-12-1899,30-12-1899,1,1,20170503008710,13:53:58,13:52:06
1,30-12-1899,30-12-1899,1,1,20170503005790,14:14:26,14:10:23
1,30-12-1899,30-12-1899,1,1,20170503003598,14:52:37,14:49:28
1,30-12-1899,30-12-1899,1,1,20170503008671,15:01:40,14:56:16
1,30-12-1899,30-12-1899,1,1,20170503002117,15:15:27,15:11:01
1,30-12-1899,30-12-1899,1,1,20170503003946,15:15:27,15:11:45
1,30-12-1899,30-12-1899,1,1,20170503001624,15:30:34,15:27:13
1,30-12-1899,30-12-1899,1,1,20170503009520,15:30:53,15:27:27
1,30-12-1899,30-12-1899,1,1,20170503006720,15:35:30,15:31:44
1,30-12-1899,30-12-1899,1,1,20170503001868,15:36:31,15:33:26
1,30-12-1899,30-12-1899,1,1,20170503005922,15:37:32,15:34:35
1,30-12-1899,30-12-1899,1,1,20170503001972,16:08:49,16:06:03
1,30-12-1899,30-12-1899,1,1,20170503002900,16:11:29,16:08:05
1,30-12-1899,30-12-1899,1,1,20170503001651,16:34:39,16:31:50
1,30-12-1899,30-12-1899,1,1,20170503007054,16:35:18,16:32:03
1,30-12-1899,30-12-1899,1,1,20170503003003,17:07:35,17:04:08
1,30-12-1899,30-12-1899,1,1,20170503001157,17:20:59,17:18:23
1,30-12-1899,30-12-1899,1,1,20170503006310,17:30:12,17:26:59
1,30-12-1899,30-12-1899,1,1,20170503001504,17:57:23,17:54:44
1,30-12-1899,30-12-1899,1,1,20170503005273,18:10:05,18:06:58
1,30-12-1899,30-12-1899,1,1,20170503006498,18:12:02,18:07:30
1,30-12-1899,30-12-1899,1,1,20170503001853,18:31:11,18:29:24
1,30-12-1899,30-12-1899,1,1,20170503002299,18:46:33,18:41:27
1,30-12-1899,30-12-1899,1,1,20170503008129,19:01:53,18:56:21
1,30-12-1899,30-12-1899,1,1,20170503008477,19:03:30,19:00:11
1,30-12-1899,30-12-1899,1,1,20170503009361,19:22:07,19:17:21
1,30-12-1899,30-12-1899,1,1,20170503001346,19:27:48,19:25:10
1,30-12-1899,30-12-1899,1,1,20170503006409,19:29:39,19:26:31
1,30-12-1899,30-12-1899,1,1,20170503009781,19:51:38,19:49:18
1,30-12-1899,30-12-1899,1,1,20170503009705,20:02:40,19:58:21
1,30-12-1899,30-12-1899,1,1,20170503007962,20:16:24,20:13:11
1,30-12-1899,30-12-1899,1,1,20170503007620,20:20:17,20:18:00
1,30-12-1899,30-12-1899,1,1,20170503001903,20:21:40,20:18:59
1,30-12-1899,30-12-1899,1,1,20170503008273,20:22:30,20:20:03
1,30-12-1899,30-12-1899,1,1,20170503008259,20:29:31,20:26:23
1,30-12-1899,30-12-1899,1,1,20170503008285,20:29:34,20:25:43
1,30-12-1899,30-12-1899,1,1,20170503002383,20:47:31,20:45:22
1,30-12-1899,30-12-1899,1,1,20170503008052,20:56:28,20:54:10
1,30-12-1899,30-12-1899,1,1,20170503001606,21:16:22,21:13:54
1,30-12-1899,30-12-1899,1,1,20170503009483,21:37:30,21:35:10
1,30-12-1899,30-12-1899,1,1,20170503001207,22:00:31,21:58:34
1,30-12-1899,30-12-1899,1,1,20170503007798,22:12:17,22:08:37
1,30-12-1899,30-12-1899,1,1,20170503004562,22:15:52,22:12:01
1,30-12-1899,30-12-1899,1,1,20170503006966,22:22:01,22:21:18
1,30-12-1899,30-12-1899,1,1,20170503001166,22:25:46,22:21:12
1,30-12-1899,30-12-1899,1,1,20170503001732,22:53:38,22:49:06
1,30-12-1899,30-12-1899,1,1,20170503004699,22:59:38,22:56:33
1,30-12-1899,30-12-1899,1,1,20170503003417,23:11:57,23:09:08
1,30-12-1899,30-12-1899,1,1,20170503005703,23:13:54,23:12:07
1,30-12-1899,30-12-1899,1,1,20170503002970,23:27:21,23:25:34
1,30-12-1899,30-12-1899,1,1,20170503007284,23:29:56,23:27:25
1,30-12-1899,30-12-1899,1,1,20170503003246,23:30:40,23:26:28
1,30-12-1899,30-12-1899,1,1,20170503001276,23:34:08,23:32:11
1,30-12-1899,30-12-1899,1,1,20170503001284,23:40:47,23:36:17
1,30-12-1899,30-12-1899,1,1,20170503008206,23:41:10,23:37:58
1,30-12-1899,30-12-1899,1,2,20170503008264,00:09:14,00:06:02
1,30-12-1899,30-12-1899,1,2,20170503007648,00:15:48,00:12:23
1,30-12-1899,30-12-1899,1,2,20170503004285,00:22:28,00:19:28
1,30-12-1899,30-12-1899,1,2,20170503005885,00:31:39,00:28:21
1,30-12-1899,30-12-1899,1,2,20170503007382,00:40:23,00:37:02
1,30-12-1899,30-12-1899,1,2,20170503002058,00:42:02,00:39:41
1,30-12-1899,30-12-1899,1,2,20170503003592,00:53:04,00:48:39
1,30-12-1899,30-12-1899,1,2,20170503003493,01:03:04,01:00:31
1,30-12-1899,30-12-1899,1,2,20170503001591,01:03:21,01:01:00
1,30-12-1899,30-12-1899,1,2,20170503009333,01:07:12,01:03:45
1,30-12-1899,30-12-1899,1,2,20170503007112,01:07:58,01:04:50
1,30-12-1899,30-12-1899,1,2,20170503009199,01:11:35,01:08:16
1,30-12-1899,30-12-1899,1,2,20170503005534,01:12:39,01:08:00
1,30-12-1899,30-12-1899,1,2,20170503002875,01:12:58,01:09:38
1,30-12-1899,30-12-1899,1,2,20170503003725,01:15:16,01:10:39
1,30-12-1899,30-12-1899,1,2,20170503003896,01:22:57,01:20:53
1,30-12-1899,30-12-1899,1,2,20170503009732,01:22:58,01:20:25
1,30-12-1899,30-12-1899,1,2,20170503003938,01:43:29,01:41:07
1,30-12-1899,30-12-1899,1,2,20170503007282,01:50:39,01:48:24
1,30-12-1899,30-12-1899,1,2,20170503003691,01:55:10,01:52:10
1,30-12-1899,30-12-1899,1,2,20170503003986,01:58:26,01:55:11
1,30-12-1899,30-12-1899,1,2,20170503001451,02:01:16,01:57:43
1,30-12-1899,30-12-1899,1,2,20170503007414,02:20:02,02:14:17
1,30-12-1899,30-12-1899,1,2,20170503009528,02:21:39,02:18:27
1,30-12-1899,30-12-1899,1,2,20170503008802,02:26:43,02:20:49
1,30-12-1899,30-12-1899,1,2,20170503001438,02:28:17,02:25:40
1,30-12-1899,30-12-1899,1,2,20170503005904,02:30:57,02:28:39
1,30-12-1899,30-12-1899,1,2,20170503009391,02:31:52,02:29:00
1,30-12-1899,30-12-1899,1,2,20170503004072,02:32:53,02:29:38
1,30-12-1899,30-12-1899,1,2,20170503004638,02:36:22,02:34:13
1,30-12-1899,30-12-1899,1,2,20170503009117,02:37:45,02:34:00
1,30-12-1899,30-12-1899,1,2,20170503005382,02:39:43,02:38:18
1,30-12-1899,30-12-1899,1,2,20170503009142,03:00:04,02:58:20
1,30-12-1899,30-12-1899,1,2,20170503005715,03:02:36,02:59:23
1,30-12-1899,30-12-1899,1,2,20170503008818,03:03:11,03:00:18
1,30-12-1899,30-12-1899,1,2,20170503003096,03:06:09,03:04:20
1,30-12-1899,30-12-1899,1,2,20170503005659,03:16:22,03:11:42
1,30-12-1899,30-12-1899,1,2,20170503008937,03:18:55,03:16:20
1,30-12-1899,30-12-1899,1,2,20170503008230,03:25:11,03:21:49
1,30-12-1899,30-12-1899,1,2,20170503001334,03:25:48,03:21:48
1,30-12-1899,30-12-1899,1,2,20170503005296,03:35:13,03:33:35
1,30-12-1899,30-12-1899,1,2,20170503006339,03:43:31,03:38:51
1,30-12-1899,30-12-1899,1,2,20170503006982,03:44:24,03:40:22
1,30-12-1899,30-12-1899,1,2,20170503005596,03:45:17,03:42:21
1,30-12-1899,30-12-1899,1,2,20170503008339,03:54:16,03:50:53
1,30-12-1899,30-12-1899,1,2,20170503004673,03:55:21,03:52:05
1,30-12-1899,30-12-1899,1,2,20170503002407,03:55:43,03:50:37
1,30-12-1899,30-12-1899,1,2,20170503009311,03:57:56,03:55:26
1,30-12-1899,30-12-1899,1,2,20170503002490,03:59:18,03:56:17
1,30-12-1899,30-12-1899,1,2,20170503004722,03:59:33,03:56:25
1,30-12-1899,30-12-1899,1,2,20170503008033,04:04:56,04:00:25
1,30-12-1899,30-12-1899,1,2,20170503001719,04:22:53,04:19:22
1,30-12-1899,30-12-1899,1,2,20170503001924,04:30:01,04:26:44
1,30-12-1899,30-12-1899,1,2,20170503003086,04:33:35,04:30:45
1,30-12-1899,30-12-1899,1,2,20170503009070,04:39:20,04:37:00
1,30-12-1899,30-12-1899,1,2,20170503009272,04:50:09,04:45:14
1,30-12-1899,30-12-1899,1,2,20170503002404,04:58:16,04:53:49
1,30-12-1899,30-12-1899,1,2,20170503001259,05:04:15,05:00:36
1,30-12-1899,30-12-1899,1,2,20170503001234,05:05:50,05:04:54
1,30-12-1899,30-12-1899,1,2,20170503003670,05:13:25,05:09:45
1,30-12-1899,30-12-1899,1,2,20170503007808,05:13:57,05:10:45
1,30-12-1899,30-12-1899,1,2,20170503008590,05:14:08,05:09:32
1,30-12-1899,30-12-1899,1,2,20170503005894,05:19:17,05:15:58
1,30-12-1899,30-12-1899,1,2,20170503005693,05:28:06,05:25:14
1,30-12-1899,30-12-1899,1,2,20170503005840,05:35:30,05:31:53
1,30-12-1899,30-12-1899,1,2,20170503001352,05:38:15,05:34:49
1,30-12-1899,30-12-1899,1,2,20170503007202,05:39:15,05:36:37
1,30-12-1899,30-12-1899,1,2,20170503002060,05:43:06,05:39:56
1,30-12-1899,30-12-1899,1,2,20170503002296,05:43:31,05:40:46
1,30-12-1899,30-12-1899,1,2,20170503008930,05:53:31,05:50:43
1,30-12-1899,30-12-1899,1,2,20170503002132,06:01:04,05:58:22
1,30-12-1899,30-12-1899,1,2,20170503002641,06:04:24,06:01:10
1,30-12-1899,30-12-1899,1,2,20170503009788,06:08:30,06:06:10
1,30-12-1899,30-12-1899,1,2,20170503008063,06:15:55,06:12:10
1,30-12-1899,30-12-1899,1,2,20170503009818,06:17:44,06:16:20
1,30-12-1899,30-12-1899,1,2,20170503008430,06:20:39,06:16:52
1,30-12-1899,30-12-1899,1,2,20170503001177,06:23:25,06:23:11
1,30-12-1899,30-12-1899,1,2,20170503001397,06:42:09,06:38:28
1,30-12-1899,30-12-1899,1,2,20170503003321,06:45:02,06:41:57
1,30-12-1899,30-12-1899,1,2,20170503006746,06:54:29,06:51:17
1,30-12-1899,30-12-1899,1,2,20170503001663,07:01:07,06:57:31
1,30-12-1899,30-12-1899,1,2,20170503006624,07:01:53,06:57:48
1,30-12-1899,30-12-1899,1,2,20170503004964,07:03:44,07:01:08
1,30-12-1899,30-12-1899,1,2,20170503007093,07:07:12,07:03:23
1,30-12-1899,30-12-1899,1,2,20170503009530,07:07:28,07:04:00
1,30-12-1899,30-12-1899,1,2,20170503003842,07:07:31,07:02:32
1,30-12-1899,30-12-1899,1,2,20170503009370,07:08:19,07:05:24
1,30-12-1899,30-12-1899,1,2,20170503004034,07:08:26,07:05:20
1,30-12-1899,30-12-1899,1,2,20170503007705,07:08:33,07:06:07
1,30-12-1899,30-12-1899,1,2,20170503008167,07:08:34,07:07:25
1,30-12-1899,30-12-1899,1,2,20170503001976,07:21:30,07:17:08
1,30-12-1899,30-12-1899,1,2,20170503008646,07:21:39,07:18:23
1,30-12-1899,30-12-1899,1,2,20170503005598,07:21:54,07:18:18
1,30-12-1899,30-12-1899,1,2,20170503004645,07:27:21,07:23:10
1,30-12-1899,30-12-1899,1,2,20170503007874,07:30:39,07:27:42
1,30-12-1899,30-12-1899,1,2,20170503004019,07:35:08,07:31:54
1,30-12-1899,30-12-1899,1,2,20170503006850,07:36:05,07:33:11
1,30-12-1899,30-12-1899,1,2,20170503006507,07:38:10,07:34:21
1,30-12-1899,30-12-1899,1,2,20170503009676,07:40:20,07:35:04
1,30-12-1899,30-12-1899,1,2,20170503008395,07:48:55,07:46:24
1,30-12-1899,30-12-1899,1,2,20170503004998,07:50:23,07:48:45
1,30-12-1899,30-12-1899,1,2,20170503009387,08:03:41,07:59:21
1,30-12-1899,30-12-1899,1,2,20170503006983,08:13:54,08:11:10
1,30-12-1899,30-12-1899,1,2,20170503001825,08:18:55,08:15:42
1,30-12-1899,30-12-1899,1,2,20170503001415,08:22:08,08:18:24
1,30-12-1899,30-12-1899,1,2,20170503004229,08:24:21,08:19:43
1,30-12-1899,30-12-1899,1,2,20170503005628,08:25:46,08:21:55
1,30-12-1899,30-12-1899,1,2,20170503007765,08:27:34,08:25:11
1,30-12-1899,30-12-1899,1,2,20170503006531,08:28:26,08:26:50
1,30-12-1899,30-12-1899,1,2,20170503009448,08:31:22,08:28:23
1,30-12-1899,30-12-1899,1,2,20170503005227,08:37:40,08:33:33
1,30-12-1899,30-12-1899,1,2,20170503007430,08:37:43,08:33:53
1,30-12-1899,30-12-1899,1,2,20170503006901,08:43:54,08:40:52
1,30-12-1899,30-12-1899,1,2,20170503009769,08:44:52,08:41:35
1,30-12-1899,30-12-1899,1,2,20170503006448,09:13:16,09:12:01
1,30-12-1899,30-12-1899,1,2,20170503001411,09:14:35,09:12:31
1,30-12-1899,30-12-1899,1,2,20170503008549,09:17:30,09:13:55
1,30-12-1899,30-12-1899,1,2,20170503002167,09:22:10,09:19:42
1,30-12-1899,30-12-1899,1,2,20170503005664,09:41:24,09:37:49
1,30-12-1899,30-12-1899,1,2,20170503004495,09:45:32,09:43:28
1,30-12-1899,30-12-1899,1,2,20170503009789,09:50:48,09:46:47
1,30-12-1899,30-12-1899,1,2,20170503004981,09:56:26,09:54:03
1,30-12-1899,30-12-1899,1,2,20170503005245,09:58:34,09:54:20
1,30-12-1899,30-12-1899,1,2,20170503002142,09:59:54,09:57:05
1,30-12-1899,30-12-1899,1,2,20170503003502,10:03:28,09:59:32
1,30-12-1899,30-12-1899,1,2,20170503001055,10:03:55,09:59:52
1,30-12-1899,30-12-1899,1,2,20170503008866,10:10:09,10:08:50
1,30-12-1899,30-12-1899,1,2,20170503004609,10:11:54,10:09:18
1,30-12-1899,30-12-1899,1,2,20170503001459,10:18:11,10:15:55
1,30-12-1899,30-12-1899,1,2,20170503002856,10:27:00,10:23:11
1,30-12-1899,30-12-1899,1,2,20170503003088,10:35:46,10:32:27
1,30-12-1899,30-12-1899,1,2,20170503005226,10:37:09,10:34:38
1,30-12-1899,30-12-1899,1,2,20170503003327,10:47:12,10:42:08
1,30-12-1899,30-12-1899,1,2,20170503008043,10:47:50,10:44:19
1,30-12-1899,30-12-1899,1,2,20170503006394,10:50:41,10:47:06
1,30-12-1899,30-12-1899,1,2,20170503004054,10:50:58,10:48:36
1,30-12-1899,30-12-1899,1,2,20170503005512,10:56:15,10:52:41
1,30-12-1899,30-12-1899,1,2,20170503006446,10:57:24,10:55:00
1,30-12-1899,30-12-1899,1,2,20170503004014,10:58:14,10:55:15
1,30-12-1899,30-12-1899,1,2,20170503006524,11:03:26,11:00:12
1,30-12-1899,30-12-1899,1,2,20170503007240,11:07:53,11:03:52
1,30-12-1899,30-12-1899,1,2,20170503004926,11:08:36,11:05:18
1,30-12-1899,30-12-1899,1,2,20170503003989,11:10:00,11:07:14
1,30-12-1899,30-12-1899,1,2,20170503002346,11:11:25,11:11:02
1,30-12-1899,30-12-1899,1,2,20170503005484,11:28:46,11:27:09
1,30-12-1899,30-12-1899,1,2,20170503006022,11:33:15,11:31:40
1,30-12-1899,30-12-1899,1,2,20170503003346,11:43:44,11:40:38
1,30-12-1899,30-12-1899,1,2,20170503009446,11:47:38,11:42:47
1,30-12-1899,30-12-1899,1,2,20170503002325,11:47:59,11:44:01
1,30-12-1899,30-12-1899,1,2,20170503001088,12:08:44,12:04:19
1,30-12-1899,30-12-1899,1,2,20170503001556,12:13:56,12:10:28
1,30-12-1899,30-12-1899,1,2,20170503002652,12:17:14,12:13:04
1,30-12-1899,30-12-1899,1,2,20170503007997,12:18:17,12:15:50
1,30-12-1899,30-12-1899,1,2,20170503004542,12:20:23,12:14:52
1,30-12-1899,30-12-1899,1,2,20170503005146,12:22:34,12:18:57
1,30-12-1899,30-12-1899,1,2,20170503009201,12:23:43,12:19:33
1,30-12-1899,30-12-1899,1,2,20170503006537,12:32:54,12:28:57
1,30-12-1899,30-12-1899,1,2,20170503006478,12:33:06,12:28:34
1,30-12-1899,30-12-1899,1,2,20170503001551,12:39:26,12:36:02
1,30-12-1899,30-12-1899,1,2,20170503009636,12:52:16,12:50:29
1,30-12-1899,30-12-1899,1,2,20170503002971,12:53:16,12:49:54
1,30-12-1899,30-12-1899,1,2,20170503007806,12:57:25,12:56:53
1,30-12-1899,30-12-1899,1,2,20170503001189,13:00:49,12:56:09
1,30-12-1899,30-12-1899,1,2,20170503008527,13:03:30,13:00:19
1,30-12-1899,30-12-1899,1,2,20170503006969,13:03:50,13:00:09
1,30-12-1899,30-12-1899,1,2,20170503005647,13:06:11,13:03:31
1,30-12-1899,30-12-1899,1,2,20170503009480,13:08:53,13:04:55
1,30-12-1899,30-12-1899,1,2,20170503003850,13:26:59,13:24:13
1,30-12-1899,30-12-1899,1,2,20170503008396,13:28:03,13:26:36
1,30-12-1899,30-12-1899,1,2,20170503002187,13:31:15,13:28:34
1,30-12-1899,30-12-1899,1,2,20170503006287,13:37:06,13:31:53
1,30-12-1899,30-12-1899,1,2,20170503004466,13:48:54,13:46:24
1,30-12-1899,30-12-1899,1,2,20170503007619,14:02:42,14:00:00
1,30-12-1899,30-12-1899,1,2,20170503009864,14:09:33,14:05:09
1,30-12-1899,30-12-1899,1,2,20170503007536,14:32:06,14:31:11
1,30-12-1899,30-12-1899,1,2,20170503005652,14:32:55,14:30:19
1,30-12-1899,30-12-1899,1,2,20170503008453,14:37:59,14:37:14
1,30-12-1899,30-12-1899,1,2,20170503008753,14:43:29,14:42:10
1,30-12-1899,30-12-1899,1,2,20170503008349,14:47:24,14:43:29
1,30-12-1899,30-12-1899,1,2,20170503005784,14:49:54,14:46:34
1,30-12-1899,30-12-1899,1,2,20170503009728,14:51:18,14:47:09
1,30-12-1899,30-12-1899,1,2,20170503006530,14:52:11,14:50:03
1,30-12-1899,30-12-1899,1,2,20170503005002,15:01:35,15:00:37
1,30-12-1899,30-12-1899,1,2,20170503003953,15:02:56,15:00:13
1,30-12-1899,30-12-1899,1,2,20170503001855,15:09:29,15:07:06
1,30-12-1899,30-12-1899,1,2,20170503006852,15:17:20,15:13:52
1,30-12-1899,30-12-1899,1,2,20170503009887,15:17:35,15:14:50
1,30-12-1899,30-12-1899,1,2,20170503002952,15:27:10,15:22:14
1,30-12-1899,30-12-1899,1,2,20170503001766,15:28:53,15:25:10
1,30-12-1899,30-12-1899,1,2,20170503009251,15:31:03,15:27:03
1,30-12-1899,30-12-1899,1,2,20170503007935,15:33:04,15:29:39
1,30-12-1899,30-12-1899,1,2,20170503008991,15:44:15,15:41:31
1,30-12-1899,30-12-1899,1,2,20170503008169,15:45:13,15:42:13
1,30-12-1899,30-12-1899,1,2,20170503006233,15:46:11,15:44:03
1,30-12-1899,30-12-1899,1,2,20170503006841,15:52:11,15:47:10
1,30-12-1899,30-12-1899,1,2,20170503005497,15:55:29,15:52:19
1,30-12-1899,30-12-1899,1,2,20170503003761,15:58:44,15:55:38
1,30-12-1899,30-12-1899,1,2,20170503005921,16:02:53,15:57:47
1,30-12-1899,30-12-1899,1,2,20170503008707,16:08:04,16:03:46
1,30-12-1899,30-12-1899,1,2,20170503005466,16:09:43,16:05:14
1,30-12-1899,30-12-1899,1,2,20170503009413,16:22:29,16:20:04
1,30-12-1899,30-12-1899,1,2,20170503005608,16:24:33,16:20:22
1,30-12-1899,30-12-1899,1,2,20170503001260,16:29:31,16:26:51
1,30-12-1899,30-12-1899,1,2,20170503002107,16:40:34,16:37:18
1,30-12-1899,30-12-1899,1,2,20170503006604,16:47:44,16:44:20
1,30-12-1899,30-12-1899,1,2,20170503003529,16:59:05,16:56:50
1,30-12-1899,30-12-1899,1,2,20170503009787,17:07:35,17:05:04
1,30-12-1899,30-12-1899,1,2,20170503009662,17:10:29,17:06:44
1,30-12-1899,30-12-1899,1,2,20170503001536,17:11:06,17:07:59
1,30-12-1899,30-12-1899,1,2,20170503007676,17:13:04,17:10:19
1,30-12-1899,30-12-1899,1,2,20170503001816,17:17:13,17:13:52
1,30-12-1899,30-12-1899,1,2,20170503005323,17:28:52,17:25:46
1,30-12-1899,30-12-1899,1,2,20170503004100,17:29:33,17:26:39
1,30-12-1899,30-12-1899,1,2,20170503007580,17:30:31,17:26:56
1,30-12-1899,30-12-1899,1,2,20170503005934,17:35:41,17:30:12
1,30-12-1899,30-12-1899,1,2,20170503007208,17:40:01,17:35:49
1,30-12-1899,30-12-1899,1,2,20170503009232,17:47:24,17:44:29
1,30-12-1899,30-12-1899,1,2,20170503009487,17:52:20,17:50:41
1,30-12-1899,30-12-1899,1,2,20170503009150,18:00:38,17:58:47
1,30-12-1899,30-12-1899,1,2,20170503008717,18:09:08,18:04:47
1,30-12-1899,30-12-1899,1,2,20170503007131,18:13:55,18:12:06
1,30-12-1899,30-12-1899,1,2,20170503001502,18:20:35,18:17:57
1,30-12-1899,30-12-1899,1,2,20170503008387,18:22:00,18:19:09
1,30-12-1899,30-12-1899,1,2,20170503003184,18:29:32,18:27:35
1,30-12-1899,30-12-1899,1,2,20170503006010,18:30:05,18:26:54
1,30-12-1899,30-12-1899,1,2,20170503005483,18:38:45,18:35:45
1,30-12-1899,30-12-1899,1,2,20170503004012,18:39:27,18:37:10
1,30-12-1899,30-12-1899,1,2,20170503003495,18:41:53,18:37:12
1,30-12-1899,30-12-1899,1,2,20170503005950,18:50:46,18:45:38
1,30-12-1899,30-12-1899,1,2,20170503001179,18:51:13,18:48:01
1,30-12-1899,30-12-1899,1,2,20170503009867,19:02:39,18:58:00
1,30-12-1899,30-12-1899,1,2,20170503008817,19:08:24,19:06:17
1,30-12-1899,30-12-1899,1,2,20170503003342,19:10:46,19:07:07
1,30-12-1899,30-12-1899,1,2,20170503001339,19:14:56,19:11:30
1,30-12-1899,30-12-1899,1,2,20170503004608,19:18:00,19:14:02
1,30-12-1899,30-12-1899,1,2,20170503004205,19:18:21,19:13:25
1,30-12-1899,30-12-1899,1,2,20170503009555,19:21:04,19:18:41
1,30-12-1899,30-12-1899,1,2,20170503006899,19:24:53,19:20:39
1,30-12-1899,30-12-1899,1,2,20170503004985,19:29:33,19:26:24
1,30-12-1899,30-12-1899,1,2,20170503001299,19:33:24,19:31:25
1,30-12-1899,30-12-1899,1,2,20170503002926,19:36:06,19:34:10
1,30-12-1899,30-12-1899,1,2,20170503001603,19:59:42,19:57:00
1,30-12-1899,30-12-1899,1,2,20170503001254,20:04:15,19:59:59
1,30-12-1899,30-12-1899,1,2,20170503003147,20:05:35,20:01:44
1,30-12-1899,30-12-1899,1,2,20170503001089,20:06:42,20:04:22
1,30-12-1899,30-12-1899,1,2,20170503002486,20:10:39,20:07:09
1,30-12-1899,30-12-1899,1,2,20170503007862,20:12:29,20:10:18
1,30-12-1899,30-12-1899,1,2,20170503009004,20:13:07,20:09:24
1,30-12-1899,30-12-1899,1,2,20170503005006,20:17:39,20:14:49
1,30-12-1899,30-12-1899,1,2,20170503009377,20:28:27,20:23:53
1,30-12-1899,30-12-1899,1,2,20170503001192,20:32:54,20:29:40
1,30-12-1899,30-12-1899,1,2,20170503005244,20:35:16,20:33:00
1,30-12-1899,30-12-1899,1,2,20170503004378,20:42:52,20:38:09
1,30-12-1899,30-12-1899,1,2,20170503006515,20:43:02,20:39:10
1,30-12-1899,30-12-1899,1,2,20170503002709,20:51:46,20:47:30
1,30-12-1899,30-12-1899,1,2,20170503001904,20:52:59,20:49:35
1,30-12-1899,30-12-1899,1,2,20170503006341,20:54:35,20:51:50
1,30-12-1899,30-12-1899,1,2,20170503003637,20:59:48,20:56:42
1,30-12-1899,30-12-1899,1,2,20170503003520,21:03:42,21:00:30
1,30-12-1899,30-12-1899,1,2,20170503003382,21:08:06,21:03:46
1,30-12-1899,30-12-1899,1,2,20170503004235,21:09:45,21:06:37
1,30-12-1899,30-12-1899,1,2,20170503008315,21:11:27,21:06:49
1,30-12-1899,30-12-1899,1,2,20170503007545,21:15:58,21:12:37
1,30-12-1899,30-12-1899,1,2,20170503008973,21:20:05,21:16:16
1,30-12-1899,30-12-1899,1,2,20170503001418,21:25:18,21:21:27
1,30-12-1899,30-12-1899,1,2,20170503004873,21:34:10,21:30:49
1,30-12-1899,30-12-1899,1,2,20170503007089,21:41:56,21:39:06
1,30-12-1899,30-12-1899,1,2,20170503006397,21:42:58,21:40:09
1,30-12-1899,30-12-1899,1,2,20170503001574,21:44:02,21:40:12
1,30-12-1899,30-12-1899,1,2,20170503006534,21:49:09,21:46:05
1,30-12-1899,30-12-1899,1,2,20170503001891,21:49:27,21:46:02
1,30-12-1899,30-12-1899,1,2,20170503003448,21:50:55,21:49:00
1,30-12-1899,30-12-1899,1,2,20170503004758,21:58:03,21:54:24
1,30-12-1899,30-12-1899,1,2,20170503002283,21:58:09,21:54:44
1,30-12-1899,30-12-1899,1,2,20170503008695,21:59:56,21:57:08
1,30-12-1899,30-12-1899,1,2,20170503005485,22:05:43,22:00:45
1,30-12-1899,30-12-1899,1,2,20170503005639,22:08:06,22:04:34
1,30-12-1899,30-12-1899,1,2,20170503004483,22:09:07,22:04:41
1,30-12-1899,30-12-1899,1,2,20170503009856,22:10:39,22:08:00
1,30-12-1899,30-12-1899,1,2,20170503008037,22:11:42,22:09:14
1,30-12-1899,30-12-1899,1,2,20170503006003,22:14:27,22:10:47
1,30-12-1899,30-12-1899,1,2,20170503003440,22:19:44,22:15:33
1,30-12-1899,30-12-1899,1,2,20170503004106,22:23:36,22:20:12
1,30-12-1899,30-12-1899,1,2,20170503007004,22:26:22,22:21:49
1,30-12-1899,30-12-1899,1,2,20170503007550,22:35:03,22:32:17
